location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18025,2021-07-15,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1038,17,4,3101,0,0,0,0,0,0,0,1,0,0,4,23,37,80,30,145,149,165,139,135,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,460,577,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,21,-19,27.99,26.92,26.155556,20.461111,31.622222,0.0,,21.407407,75.025143
US_IN_18025,2021-07-16,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1040,17,3,3104,0,0,0,0,0,0,0,0,0,2,4,23,37,80,30,145,149,165,139,137,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,461,578,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,31,-17,19.85,40.75,25.683333,21.061111,31.016667,3.048,,21.858025,78.43798
US_IN_18025,2021-07-17,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1042,17,1,3105,0,0,0,0,0,0,0,1,0,1,4,23,37,80,30,145,149,166,139,138,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,461,580,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,22.86,34.79,24.305556,21.544444,29.022222,22.5298,,20.808642,80.118043
US_IN_18025,2021-07-18,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1043,17,4,3109,0,0,0,0,0,0,0,1,0,0,4,23,37,80,30,145,149,167,139,138,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,462,580,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,24.34,27.15,23.805556,19.95,28.538889,2.2352,,20.098765,79.397135
US_IN_18025,2021-07-19,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,1047,17,5,3114,1,0,0,1,1,0,0,0,0,0,5,23,37,81,31,145,149,167,139,138,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,465,581,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,10,-15,25.27,34.37,24.261111,18.4,29.377778,1.241778,,18.185185,68.688203
US_IN_18025,2021-07-20,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1048,17,0,3114,0,0,0,0,0,0,0,1,0,0,5,23,37,81,31,145,149,168,139,138,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,465,582,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,8,-17,37.83,18.91,24.222222,18.572222,29.544444,0.1778,,18.623457,70.69066
US_IN_18025,2021-07-21,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,1052,17,2,3116,0,0,0,0,0,1,0,1,1,1,5,23,37,81,31,146,149,169,140,139,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,467,584,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,4,-18,21.89,38.57,24.5,18.65,29.561111,0.1016,,19.265432,72.252002
US_IN_18025,2021-07-22,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,1049,17,4,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,3,-11,28.14,44.81,24.388889,19.077778,29.372222,0.0508,,19.098765,72.174071
US_IN_18025,2021-07-23,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1055,17,1,3121,0,0,0,0,0,0,0,0,2,1,5,23,37,81,31,146,149,169,142,140,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,469,585,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,44,-16,30.91,33.9,24.505556,18.711111,30.0,0.0254,,18.814815,70.536553
US_IN_18025,2021-07-24,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1056,17,10,3131,0,0,0,0,0,0,0,0,1,0,5,23,37,81,31,146,149,169,143,140,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,469,586,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,25.93,36.9,25.077778,18.538889,31.288889,0.0,,19.95679,73.199475
US_IN_18025,2021-07-25,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,0,0,1052,17,2,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,26.58,38.39,26.922222,20.061111,31.672222,0.254,,22.759259,77.594358
US_IN_18025,2021-07-26,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,1061,17,1,3134,0,0,0,0,0,3,0,1,0,0,5,23,37,81,31,149,149,170,143,140,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,470,590,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,14,-14,25.45,34.99,27.816667,22.566667,32.95,0.1016,,22.055556,70.563663
US_IN_18025,2021-07-27,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1063,17,0,3134,0,0,0,0,0,0,0,0,0,1,5,23,37,81,31,149,149,170,143,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,470,592,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,10,-15,26.85,35.44,26.611111,19.855556,32.822222,0.0,,19.246914,63.555303
US_IN_18025,2021-07-28,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1059,17,0,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,26,-17,34.92,32.74,25.883333,19.038889,32.327778,0.0,,20.419753,71.387022
US_IN_18025,2021-07-29,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,1063,17,3,3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,22,-21,,36.15,26.488889,19.8,32.555556,0.0,,22.950617,80.786373
US_IN_18025,2021-07-30,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1065,17,4,3141,0,0,0,0,0,0,0,0,1,0,5,23,37,81,31,149,149,170,144,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,470,594,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,27,-20,23.12,45.15,26.227778,21.577778,31.333333,2.286,,22.419753,78.7865
US_IN_18025,2021-07-31,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1067,17,5,3146,0,0,0,1,0,0,0,0,0,0,5,23,37,82,31,149,149,170,144,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,471,595,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,23.02,37.4,20.988889,17.194444,27.294444,0.987778,,17.808642,81.28825
US_IN_18025,2021-08-01,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,0,0,1064,17,2,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,29.88,48.43,21.516667,16.372222,27.633333,0.7112,,17.290123,76.076982
US_IN_18025,2021-08-02,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1070,17,0,3148,0,0,0,1,0,1,0,1,0,0,5,23,37,83,31,150,149,171,144,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,472,597,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,22,-12,20.9,38.81,21.255556,14.405556,27.483333,0.0762,,14.462963,64.683604
US_IN_18025,2021-08-03,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1068,17,1,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,11,-16,,56.37,21.811111,14.572222,28.238889,0.0,,14.333333,62.140242
US_IN_18025,2021-08-04,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,1,1073,18,1,3150,0,0,0,0,0,1,1,0,0,0,5,23,37,83,31,151,150,171,144,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,474,598,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,18,-13,23.85,40.11,21.961111,14.672222,28.794444,0.0,,13.506173,58.579901
US_IN_18025,2021-08-05,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,1077,18,5,3155,0,1,0,1,0,0,0,0,1,0,5,24,37,84,31,151,150,171,145,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,476,600,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,18,-19,23.54,49.23,22.305556,14.455556,30.022222,0.0,,15.166667,63.79797
US_IN_18025,2021-08-06,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1079,18,2,3157,0,0,1,0,0,1,0,0,0,0,5,24,38,84,31,152,150,171,145,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,478,600,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,34,-13,19.04,34.9,23.1,15.794444,30.194444,0.0,,16.703704,66.912024
US_IN_18025,2021-08-07,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1080,18,8,3165,0,0,0,0,0,0,0,0,0,0,5,24,38,84,31,152,150,171,145,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,478,601,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,19.83,36.68,24.372222,17.033333,30.933333,0.0,,18.709877,70.740035
US_IN_18025,2021-08-08,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,1081,18,8,3173,0,0,0,1,0,0,0,0,0,0,5,24,38,85,31,152,150,171,145,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,478,602,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,21.77,40.57,25.5,18.95,31.844444,0.0,,20.024691,71.441471
US_IN_18025,2021-08-09,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,1086,18,2,3175,0,0,0,0,0,0,1,1,1,1,5,24,38,85,31,152,151,172,146,142,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,482,603,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,10,-9,25.99,19.75,24.327778,20.15,30.805556,7.9756,,21.191358,82.288766
US_IN_18025,2021-08-10,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,9,1,1095,19,0,3175,1,0,0,0,0,1,2,2,1,2,6,24,38,85,31,153,153,174,147,144,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,485,609,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-1,-16,45.05,31.63,27.688889,22.494444,33.211111,14.2748,,23.611111,78.086759
US_IN_18025,2021-08-11,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,10,0,1105,19,6,3181,0,0,0,1,1,0,2,4,0,0,6,24,38,86,32,153,155,178,147,144,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,490,614,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,15,-17,36.43,55.71,28.277778,23.011111,33.477778,1.2192,,23.067901,73.229358
US_IN_18025,2021-08-12,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1108,19,0,3181,0,0,0,0,0,1,0,2,0,0,6,24,38,86,32,154,155,180,147,144,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,490,617,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,3,-14,16.54,39.9,28.677778,23.533333,33.611111,0.1524,,23.203704,72.39934
US_IN_18025,2021-08-13,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,7,0,1115,19,6,3187,0,0,0,1,1,2,0,1,1,1,6,24,38,87,33,156,155,181,148,145,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,494,620,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,25,-19,28.8,33.3,26.977778,22.905556,32.527778,0.9652,,21.858025,72.347787
US_IN_18025,2021-08-14,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,0,0,1099,19,2,3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,19.26,31.78,24.788889,21.677778,29.544444,0.169333,,20.895062,79.138765
US_IN_18025,2021-08-15,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1118,19,5,3194,0,0,0,0,0,1,0,1,1,0,6,24,38,87,33,157,155,182,149,145,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,496,621,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,25.97,37.96,22.588889,19.822222,27.416667,0.818444,,18.259259,76.233993
US_IN_18025,2021-08-16,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,17,0,1135,19,7,3201,0,1,3,0,1,3,1,1,3,4,6,25,41,87,34,160,156,183,152,149,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,9,504,630,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-3,-13,27.18,31.07,23.472222,20.35,28.572222,1.8288,,20.58642,83.481554
US_IN_18025,2021-08-17,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,7,0,1142,19,4,3205,0,0,0,2,0,1,1,2,0,1,6,25,41,89,34,161,157,185,152,150,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,506,635,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,5,-15,34.1,23.68,24.677778,20.316667,29.422222,0.381,,21.537037,81.879676
US_IN_18025,2021-08-18,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,1147,19,5,3210,0,0,0,0,0,1,0,0,1,1,6,25,41,89,34,162,157,185,153,151,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,509,637,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,13,-15,19.73,19.73,24.955556,19.983333,30.516667,1.5748,,21.37037,80.183224
US_IN_18025,2021-08-19,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,7,0,1154,19,9,3219,0,1,0,0,0,1,0,1,1,2,6,26,41,89,34,163,157,186,154,153,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,511,642,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,4,-16,14.79,45.3,24.761111,20.477778,30.4,9.821333,,21.648148,82.333687
US_IN_18025,2021-08-20,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,10,0,1164,19,10,3229,1,2,0,2,0,0,2,1,1,1,7,28,41,91,34,163,159,187,155,154,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,8,513,650,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,25,-17,23.15,20.37,25.794444,20.25,31.211111,7.1374,,21.135802,75.05716
US_IN_18025,2021-08-21,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1166,19,10,3239,0,0,1,1,0,0,0,0,0,0,7,28,42,92,34,163,159,187,155,154,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,514,651,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,,39.2,25.15,19.6,31.316667,0.5842,,20.907407,77.304033
US_IN_18025,2021-08-22,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1169,19,3,3242,0,0,1,1,0,0,0,0,1,0,7,28,43,93,34,163,159,187,156,154,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,516,652,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,29.8,39.73,26.111111,20.011111,32.533333,5.0038,,21.185185,74.517325
US_IN_18025,2021-08-23,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,26,0,1195,19,8,3250,0,0,6,4,0,1,5,2,3,2,7,28,49,97,34,164,164,189,159,156,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,12,530,664,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,10,-15,27.51,33.93,26.894444,20.566667,33.366667,0.0254,,21.703704,73.096821
US_IN_18025,2021-08-24,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,22,0,1217,19,3,3253,0,2,1,5,0,2,4,3,2,0,7,30,50,102,34,166,168,192,161,156,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,11,541,675,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,12,-15,21.34,38.05,27.666667,21.144444,33.883333,0.0,,22.37037,72.377932
US_IN_18025,2021-08-25,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,32,0,1249,19,8,3261,0,1,6,13,1,4,2,1,0,1,7,31,56,115,35,170,170,193,161,157,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,15,558,690,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-3,-16,29.64,35.2,27.061111,22.072222,33.938889,0.0,,22.524691,75.500267
US_IN_18025,2021-08-26,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,11,0,1260,19,15,3276,0,0,2,0,1,1,3,2,1,1,7,31,58,115,36,171,173,195,162,158,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,563,696,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,15,-14,21.14,28.82,26.811111,21.205556,34.066667,1.6764,,21.574074,72.293753
US_IN_18025,2021-08-27,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,16,0,1276,19,15,3291,0,1,5,1,0,0,4,1,3,0,7,32,63,116,36,171,177,196,165,158,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,8,571,704,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,12,-21,32.24,17.07,25.977778,21.261111,33.716667,1.749778,,22.080247,78.86616
US_IN_18025,2021-08-28,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,1279,19,0,3291,0,0,0,1,0,1,1,0,0,0,7,32,63,117,36,172,178,196,165,158,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,572,706,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,17,,17.89,26.83,26.388889,21.3,33.4,2.413,,21.981481,76.242079
US_IN_18025,2021-08-29,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,1281,19,22,3313,0,0,0,0,0,0,0,1,0,1,7,32,63,117,36,172,178,197,165,159,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,573,707,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,28.3,21.23,26.716667,21.305556,33.216667,0.4064,,21.796296,74.534643
US_IN_18025,2021-08-30,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,23,0,1304,19,5,3318,0,3,1,1,0,2,6,5,3,1,7,35,64,118,36,174,184,202,168,160,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,8,588,715,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,2,-12,21.35,41.72,25.066667,21.266667,30.805556,1.1938,,22.117284,83.097719
