location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55085,2021-12-29,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,22,0,6304,107,44,22386,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,24,49,,-24,7,6.53,7.72,3.56,12.67,,6.73,3.96,,2.97,17.42,3.17,8.91,,5.15,8.51,6.33,4.75,6.53,4.16,6.33,4.75,3.37,7.13,26.72,6.93,4.55,6.73,3.37,4.55,5.74,4.55,40.38,4.75,6.53,7.72,,5.15,,3.37,-7.944444,-14.55,-4.2,0.7112,165.1,-11.933333,75.434602
US_WI_55085,2021-12-30,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,37,7,6341,114,9,22395,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,31,66,,-29,8,6.52,5.76,6.33,10.94,7.67,4.61,6.91,3.07,,23.02,3.65,9.59,2.88,2.69,10.17,5.18,4.8,7.48,4.8,4.61,4.03,,8.63,25.9,10.74,2.69,6.52,4.61,4.41,4.22,4.61,40.48,6.33,7.29,5.76,5.76,4.99,3.26,4.99,-12.261111,-18.394444,-5.155556,0.1016,149.86,-16.516667,72.723389
US_WI_55085,2021-12-31,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,29,0,6370,114,0,22395,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,5,34,,-45,14,6.42,7.59,4.87,8.76,2.92,6.62,5.45,2.72,4.48,18.49,,9.73,3.89,,6.23,7.59,3.89,4.48,2.92,3.7,4.67,3.5,6.62,22.77,4.87,2.72,6.62,,2.92,6.42,3.31,36.98,2.92,8.37,3.7,,3.7,3.5,3.11,-5.155556,-8.055556,-3.944444,0.3175,149.86,-8.444444,80.662975
US_WI_55085,2022-01-01,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,6370,114,0,22395,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-21,-11,54,-30,,5.22,6.77,6.38,12.57,5.22,2.71,4.06,3.29,,17.99,,9.67,4.26,5.03,6.0,4.06,5.8,2.9,6.38,4.64,3.87,4.45,3.87,21.67,5.42,,4.45,3.48,3.1,6.77,4.26,40.62,3.48,5.8,5.42,3.1,4.45,5.8,,-12.666667,-16.311111,-7.383333,0.0635,149.86,-17.366667,69.717597
US_WI_55085,2022-01-02,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,6370,114,0,22395,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-5,,-6,-17,,6.19,7.59,5.39,13.78,7.99,6.99,4.79,4.79,3.0,22.57,3.79,11.78,,,7.99,5.59,3.19,6.39,6.79,4.99,6.79,5.19,7.79,24.56,6.19,6.79,4.79,3.99,,5.39,6.79,38.54,,6.19,5.39,3.79,5.19,,3.19,-14.722222,-19.105556,-11.188889,0.0,149.86,-19.494444,68.681122
US_WI_55085,2022-01-03,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,57,0,6427,114,0,22395,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-1,30,,-13,7,2.69,7.68,5.76,12.86,7.87,5.95,5.76,4.99,3.07,19.96,,10.75,,4.99,10.94,5.38,4.22,6.53,4.99,5.95,,,11.9,29.95,5.95,,3.07,,3.26,3.07,7.29,39.16,4.22,5.38,5.18,4.42,5.18,4.22,2.88,-16.655556,-23.672222,-8.866667,0.0,149.86,-21.711111,66.469713
US_WI_55085,2022-01-04,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,27,0,6454,114,36,22431,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,6,28,,-6,6,4.71,4.71,5.5,10.99,9.03,6.28,6.09,4.51,3.53,22.58,5.1,10.6,6.09,4.12,8.24,5.69,5.69,8.24,7.46,4.32,5.89,2.94,8.64,30.04,6.67,5.3,5.89,3.34,3.53,4.91,6.48,42.6,4.12,5.5,5.1,4.12,,3.34,4.12,-12.327778,-18.566667,-5.561111,0.0,149.86,-16.122222,75.717676
US_WI_55085,2022-01-05,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,36,0,6490,114,26,22457,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-25,-3,,-15,11,6.99,4.53,6.58,8.02,5.35,7.2,4.73,,5.96,19.95,3.91,8.23,3.5,4.53,9.67,5.14,4.53,8.23,,3.29,6.38,,9.05,27.15,7.61,3.7,4.32,5.14,3.7,5.76,7.2,41.75,3.91,4.73,9.67,5.35,4.94,4.94,3.7,-6.088889,-10.266667,-3.894444,2.648857,165.1,-9.366667,80.517176
US_WI_55085,2022-01-06,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,88,0,6578,114,0,22457,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-9,22,,-9,7,5.62,4.81,3.81,10.63,8.02,3.61,5.42,4.41,3.81,19.45,3.81,9.63,3.61,5.62,11.03,5.01,5.21,8.22,3.81,,4.41,3.41,7.22,27.28,5.01,4.21,8.42,4.41,3.01,5.21,4.81,38.31,3.61,4.81,6.02,3.81,4.01,4.81,3.81,-11.905556,-13.377778,-10.188889,0.973667,265.43,-16.355556,71.640759
US_WI_55085,2022-01-07,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,95,0,6673,114,27,22484,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-15,10,-14,-8,10,4.11,7.62,6.84,9.58,10.36,4.69,8.02,4.11,4.3,20.53,3.52,12.32,,4.69,9.58,6.45,5.47,6.65,4.89,5.28,5.08,,10.56,25.22,3.71,,6.06,3.91,3.52,4.3,6.06,38.51,2.74,3.32,8.02,4.11,3.32,,,-16.211111,-25.327778,-10.627778,0.326571,265.43,-21.011111,68.358425
US_WI_55085,2022-01-08,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,6673,114,11,22495,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-8,16,23,0,,3.33,8.88,7.1,11.99,5.99,4.44,5.99,4.0,,21.31,,12.43,3.11,4.0,9.55,5.11,6.44,8.44,4.66,3.77,4.88,,7.99,24.2,5.99,,5.11,5.33,,5.77,6.66,41.51,,5.33,5.33,3.11,3.33,5.99,,-10.522222,-16.122222,-5.622222,0.0,240.03,-16.633333,62.318478
US_WI_55085,2022-01-09,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,6673,114,17,22512,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-16,,,-11,,5.58,5.79,4.76,13.44,9.93,4.96,5.38,4.96,4.14,21.09,2.9,10.55,3.72,,9.93,5.17,4.76,7.44,5.17,6.41,4.34,,4.96,23.99,6.62,,5.17,,3.72,2.9,5.79,41.15,4.55,7.24,6.2,6.41,3.1,,3.93,-12.205556,-19.427778,-5.061111,0.127,240.03,-17.744444,64.932757
US_WI_55085,2022-01-10,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,124,2,6797,116,23,22535,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-15,2,,-12,8,5.11,5.87,5.87,9.27,8.7,5.49,5.49,3.41,5.11,16.84,3.6,10.41,3.03,3.78,8.51,3.6,3.03,8.7,,4.92,3.6,,6.24,28.38,6.43,3.6,7.76,2.65,3.03,3.97,7.38,39.73,5.49,4.92,5.68,6.62,3.41,2.65,,-21.827778,-26.644444,-17.5,0.0,240.03,-28.15,57.648605
US_WI_55085,2022-01-11,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,95,0,6892,116,2,22537,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-8,13,,-10,6,4.13,7.09,6.7,16.34,9.25,7.68,3.74,5.51,3.54,22.05,3.74,10.24,,6.1,10.63,6.89,7.09,8.86,4.33,4.73,4.73,3.94,9.85,31.31,5.51,,10.83,3.35,5.12,5.12,5.71,35.84,6.7,8.47,6.3,4.73,,3.54,3.35,-18.777778,-28.838889,-8.0,0.0,240.03,-25.388889,56.98512
US_WI_55085,2022-01-12,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,67,0,6959,116,9,22546,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,21,,-11,6,5.13,5.72,3.16,8.88,10.65,6.71,6.9,3.94,4.73,18.15,3.16,10.26,4.14,3.35,11.24,3.16,6.51,6.31,5.13,6.51,6.51,3.75,10.46,25.45,6.31,4.73,6.51,3.55,3.75,5.72,6.9,43.99,4.93,6.12,6.51,5.52,4.34,3.94,3.16,-4.255556,-9.333333,-2.083333,0.0,240.03,-8.311111,75.79952
US_WI_55085,2022-01-13,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,64,0,7023,116,12,22558,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-6,21,,-8,7,6.41,4.67,8.16,11.86,9.13,5.05,7.19,,3.5,19.44,4.86,10.88,3.11,3.69,8.55,5.44,4.86,5.44,,5.44,5.25,,10.11,24.68,9.13,3.69,6.8,5.44,4.28,4.28,5.25,43.92,4.08,5.83,6.8,2.92,5.64,3.3,2.72,-3.872222,-6.255556,-1.072222,0.0,224.79,-6.855556,83.040966
US_WI_55085,2022-01-14,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,137,0,7160,116,7,22565,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-7,18,,-15,9,4.38,5.37,6.76,12.13,11.34,5.57,4.77,3.38,3.18,15.91,3.98,6.17,4.77,,5.77,4.58,5.57,5.77,3.98,5.97,3.78,,8.35,31.82,6.17,3.58,3.58,3.18,4.18,4.77,4.18,34.41,3.98,2.98,,3.18,4.38,,,-11.155556,-15.205556,-4.655556,0.169333,215.9,-16.405556,67.035122
US_WI_55085,2022-01-15,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,7160,116,0,22565,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-2,12,62,-5,,5.89,6.1,4.21,11.36,7.57,4.63,6.52,,4.84,18.71,4.21,10.09,4.84,,6.73,4.63,3.36,7.57,,6.31,5.47,2.94,7.15,23.55,6.1,3.15,4.63,,,6.73,4.63,35.96,2.94,4.0,6.31,3.58,,,,-15.983333,-24.4,-9.127778,0.0,215.9,-21.233333,65.717694
US_WI_55085,2022-01-16,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,7160,116,8,22573,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-11,,,-13,,,6.53,8.16,11.62,6.73,4.89,6.73,,6.32,20.19,6.32,7.95,,4.89,6.93,7.34,3.47,6.12,4.49,7.34,5.3,,6.73,21.01,7.14,,5.51,3.47,2.85,5.1,,38.95,4.28,5.51,8.16,4.89,6.32,,,-13.127778,-18.838889,-8.527778,0.0,215.9,-17.061111,74.765468
US_WI_55085,2022-01-17,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,210,0,7370,116,0,22573,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-4,17,,-25,7,6.25,8.01,4.3,11.33,8.4,7.62,9.38,,2.93,15.82,3.12,10.35,3.52,6.06,9.38,5.47,6.06,5.47,3.91,5.27,5.27,,6.84,25.59,4.69,5.27,4.1,3.32,5.67,3.91,4.3,42.78,3.91,6.06,6.25,5.08,5.08,3.52,4.1,-6.522222,-8.844444,-4.111111,0.592667,231.14,-11.116667,72.071684
US_WI_55085,2022-01-18,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,63,0,7433,116,0,22573,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-16,9,,-9,4,4.94,6.71,5.13,12.44,8.89,4.54,5.53,,,17.38,3.16,5.13,2.96,4.74,11.06,4.94,4.74,4.94,6.32,5.13,5.13,2.77,10.86,28.04,4.15,4.94,4.34,,5.73,5.33,6.12,44.43,5.13,4.94,4.94,3.75,4.94,2.77,4.74,-3.805556,-6.122222,0.166667,0.084667,231.14,-7.683333,77.105648
US_WI_55085,2022-01-19,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,91,4,7524,120,50,22623,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-7,17,,-11,6,5.67,7.03,4.49,14.46,11.72,6.25,5.27,2.73,3.13,17.19,5.27,8.99,,3.13,9.38,6.45,6.45,5.08,7.42,5.67,6.64,4.69,9.18,27.93,6.45,3.71,8.79,4.69,5.47,4.49,7.81,42.0,5.08,7.03,4.3,5.67,3.71,3.13,4.88,-8.755556,-15.144444,1.266667,0.127,231.14,-14.488889,64.753131
US_WI_55085,2022-01-20,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,91,0,7615,120,14,22637,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-7,13,,-9,8,,8.82,4.7,7.64,9.6,6.66,5.09,3.72,3.72,16.66,5.09,8.04,,4.9,8.82,2.94,4.9,,4.7,5.49,4.9,4.31,8.82,24.69,5.29,5.49,5.29,5.29,5.09,4.31,5.49,35.67,3.53,4.12,5.29,4.31,2.94,,3.33,-18.338889,-24.138889,-13.216667,0.0,231.14,-23.905556,62.832459
US_WI_55085,2022-01-21,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,77,0,7692,120,10,22647,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-12,10,1,-8,10,4.8,6.15,4.8,9.03,7.88,5.19,8.26,4.42,3.46,15.76,4.04,7.88,,5.77,10.19,6.15,5.38,6.34,4.04,3.84,5.0,3.08,6.92,25.56,7.11,,6.15,4.61,6.34,4.23,6.15,39.21,3.65,5.77,5.19,6.53,4.42,4.04,4.61,-21.683333,-31.216667,-9.661111,0.0,231.14,-28.344444,55.661774
US_WI_55085,2022-01-22,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,7692,120,8,22655,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-10,11,12,-1,,5.07,5.71,3.38,9.3,8.03,6.98,9.09,4.86,,20.09,4.23,9.09,2.96,5.07,7.61,6.55,3.38,5.92,4.02,5.29,5.07,3.17,4.86,22.62,7.82,2.96,7.82,5.07,,7.19,5.5,46.51,4.02,8.46,,3.81,4.65,4.44,,-11.455556,-14.333333,-8.461111,0.338667,231.14,-17.644444,61.268799
US_WI_55085,2022-01-23,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,7692,120,14,22669,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-11,,,-10,,6.01,6.87,5.58,8.8,7.94,5.36,4.51,3.65,3.43,12.66,,9.44,4.93,3.0,9.87,6.44,4.29,3.86,,6.65,4.93,,6.44,20.17,6.22,3.43,6.65,,,6.87,7.72,39.48,,4.72,6.01,5.36,3.43,4.72,5.79,-16.305556,-22.205556,-12.016667,0.508,264.16,-21.777778,63.8942
US_WI_55085,2022-01-24,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,162,0,7854,120,4,22673,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-12,10,,-7,5,7.1,8.09,4.73,12.23,10.25,7.69,5.72,3.15,,14.79,,9.47,,4.73,8.68,4.73,4.34,3.15,5.13,7.69,4.34,,6.31,24.85,5.72,3.15,8.09,,6.71,3.15,6.9,39.24,5.52,6.71,6.51,3.55,3.35,4.73,,-14.755556,-18.472222,-10.333333,0.084667,264.16,-20.1,65.063606
US_WI_55085,2022-01-25,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,58,0,7912,120,0,22673,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-10,4,,-6,6,3.73,,4.71,13.54,8.83,6.67,7.26,3.14,3.53,13.73,4.32,8.44,4.71,5.89,10.4,6.08,3.33,6.47,3.14,4.71,4.71,,9.22,23.74,6.67,3.33,6.47,3.92,3.73,5.1,7.65,45.71,4.71,5.1,7.46,4.12,4.71,3.14,4.91,-20.05,-26.188889,-14.4,0.4572,279.4,-25.188889,64.870473
US_WI_55085,2022-01-26,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,55,0,7967,120,13,22686,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-10,11,,-16,9,4.62,7.03,4.02,10.65,9.44,4.42,2.81,5.83,3.62,12.05,2.81,9.44,,5.02,9.84,3.62,7.03,5.62,,5.62,2.81,,9.24,27.32,7.43,5.42,6.43,3.21,6.43,3.62,5.83,34.15,6.63,6.03,5.42,4.22,4.22,3.21,4.22,-23.666667,-33.477778,-12.711111,0.0,264.16,-29.372222,60.475543
US_WI_55085,2022-01-27,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,38,1,8005,121,12,22698,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-1,23,,-6,6,3.99,5.79,4.19,9.98,10.38,4.99,7.98,3.59,,12.57,4.19,7.18,2.79,3.39,8.58,5.19,4.59,2.99,,4.59,2.99,,8.58,23.94,5.99,3.19,4.59,4.59,3.99,3.99,4.59,43.69,4.79,4.99,4.99,5.19,2.79,4.19,,-9.033333,-13.338889,-5.155556,0.0,264.16,-14.65,65.419221
US_WI_55085,2022-01-28,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,49,2,8054,123,14,22712,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-8,7,15,-3,7,4.3,5.87,6.46,5.87,6.06,5.67,3.91,2.93,5.28,10.76,4.89,4.89,3.13,4.89,10.56,7.24,3.91,5.87,2.74,3.72,3.72,,8.21,22.3,5.28,4.5,6.06,,5.87,5.08,5.87,32.08,3.72,6.26,4.5,4.69,,3.33,3.33,-18.4,-28.166667,-10.35,0.0,264.16,-24.394444,60.391694
US_WI_55085,2022-01-29,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,8054,123,19,22731,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,12,46,1,,4.11,5.41,5.85,8.01,7.36,,4.55,,3.03,16.02,5.41,5.85,4.55,4.11,9.09,5.2,4.76,4.76,3.46,4.98,5.85,3.68,7.79,19.49,6.5,,5.63,,5.2,5.41,3.9,34.0,3.46,6.28,4.98,4.11,4.98,5.2,3.03,-12.205556,-17.7,-6.055556,0.0,255.27,-18.155556,62.539695
US_WI_55085,2022-01-30,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,8054,123,25,22756,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-10,,,-10,,5.11,8.51,5.75,8.09,7.87,6.6,4.04,4.26,4.68,11.07,3.19,8.09,,5.32,10.0,5.53,3.19,6.38,2.98,5.96,5.96,,5.53,19.15,8.73,,6.38,,5.53,3.83,5.75,40.65,3.19,7.87,7.24,6.17,5.96,3.83,4.68,-7.427778,-10.333333,-5.238889,0.0,255.27,-12.5,68.986606
US_WI_55085,2022-01-31,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,65,0,8119,123,0,22756,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-5,14,,-7,5,3.96,8.7,5.14,10.88,7.91,6.33,5.34,5.14,4.55,11.28,,9.3,,4.75,9.69,5.54,5.54,3.96,4.75,6.13,4.95,3.76,9.1,21.36,5.14,3.17,3.96,3.56,2.97,7.12,5.14,36.0,4.15,7.32,6.13,6.33,5.54,,3.36,-9.372222,-18.761111,-1.194444,0.0,255.27,-14.177778,69.977358
US_WI_55085,2022-02-01,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,21,0,8140,123,9,22765,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,19,,-4,3,5.83,6.04,3.96,9.58,8.75,7.92,6.04,3.33,3.33,13.75,4.38,7.5,4.38,6.46,8.96,6.67,6.04,3.96,4.17,6.04,3.12,,9.17,23.96,7.92,4.38,6.25,3.12,6.25,3.12,5.83,41.66,,6.88,6.46,3.54,7.08,4.58,3.75,-2.594444,-7.805556,0.272222,0.0,255.27,-8.372222,66.153079
US_WI_55085,2022-02-02,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,14,0,8154,123,6,22771,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,18,,-5,5,4.11,5.08,6.45,12.12,7.43,5.47,5.47,3.32,4.11,8.6,4.89,6.25,,5.47,10.95,5.28,7.04,5.28,5.67,,3.91,,8.6,23.65,7.23,8.02,7.82,,8.02,5.67,3.71,36.75,,5.86,5.28,4.69,5.47,3.13,4.69,-13.922222,-18.322222,-7.011111,0.0,231.14,-20.488889,58.611923
US_WI_55085,2022-02-03,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,31,1,8185,124,0,22771,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-1,24,,-3,5,6.05,5.25,4.44,8.27,10.69,6.25,4.64,3.63,3.03,10.69,3.23,8.88,,3.03,8.88,,7.46,,6.46,4.44,3.43,3.63,10.09,23.8,6.05,,5.04,,3.23,3.83,5.04,35.91,3.63,7.46,6.05,3.03,4.03,,,-19.516667,-27.833333,-12.255556,0.0,231.14,-26.038889,57.438377
US_WI_55085,2022-02-04,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,31,0,8216,124,14,22785,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-7,14,,-4,7,5.83,7.03,5.22,9.44,6.63,5.62,5.62,3.62,3.82,11.85,,5.22,3.82,4.62,7.23,6.63,5.62,4.42,4.42,5.02,5.02,,9.04,24.11,5.02,,5.62,4.22,3.42,6.43,6.63,42.99,3.21,3.62,4.22,3.62,3.21,5.02,,-20.033333,-26.916667,-12.494444,0.0,231.14,-24.872222,67.033319
