location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51720,2022-01-06,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,11,0,798,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,38.67,1.044444,-3.433333,6.805556,0.381,,-3.216667,73.941528
US_VA_51720,2022-01-07,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,11,0,809,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-45,45.12,-7.411111,-10.355556,-2.627778,6.0325,115.57,-10.3,79.917889
US_VA_51720,2022-01-08,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,809,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,,-5.516667,-12.083333,7.466667,0.0254,64.77,-10.766667,66.742243
US_VA_51720,2022-01-09,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,809,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,46.24,5.2,0.688889,9.016667,5.461,30.48,0.355556,71.6866
US_VA_51720,2022-01-10,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,16,0,825,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,51.84,-0.622222,-5.7,6.133333,8.15975,,-8.427778,56.037253
US_VA_51720,2022-01-11,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,19,0,844,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,45.84,-2.827778,-8.2,2.555556,0.0,,-11.744444,50.531516
US_VA_51720,2022-01-12,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,11,0,855,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,65.81,0.955556,-6.233333,9.261111,0.0,,-9.122222,47.935451
US_VA_51720,2022-01-13,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,18,0,873,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,43.03,3.727778,-1.955556,9.95,0.0,,-3.394444,60.770564
US_VA_51720,2022-01-14,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,5,0,878,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-6,62.68,3.65,0.405556,8.377778,0.0508,,-0.188889,76.441482
US_VA_51720,2022-01-15,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,878,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,,0.472222,-2.083333,4.1,0.0,,-2.911111,78.192675
US_VA_51720,2022-01-16,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,878,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,41.97,-0.194444,-2.477778,2.788889,0.381,30.48,-2.733333,83.088686
US_VA_51720,2022-01-17,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,28,0,906,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,32.47,-2.583333,-4.477778,0.055556,7.5565,54.61,-3.7,92.140534
US_VA_51720,2022-01-18,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,12,0,918,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,,-2.061111,-4.15,2.522222,0.3175,40.64,-4.561111,83.182737
US_VA_51720,2022-01-19,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,5,0,923,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,50.17,1.538889,-2.783333,4.644444,0.4572,,-1.855556,78.824583
US_VA_51720,2022-01-20,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,33,0,956,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,43.35,-0.185185,-5.759259,5.493827,8.9535,30.48,-0.932099,94.851987
US_VA_51720,2022-01-21,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,15,0,971,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-19,45.38,-6.259259,-7.530864,-4.246914,0.254,30.48,-8.950617,81.475021
US_VA_51720,2022-01-22,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,971,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,38.74,-5.376543,-8.858025,1.055556,0.0,30.48,-8.962963,76.096754
US_VA_51720,2022-01-23,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,971,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,42.77,-1.907407,-7.901235,3.87037,0.0,30.48,-7.148148,67.627936
US_VA_51720,2022-01-24,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,26,0,997,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,61.15,1.122222,-4.377778,6.633333,0.0,30.48,-4.833333,64.71058
US_VA_51720,2022-01-25,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,8,0,1005,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,35.28,2.516667,-2.911111,7.261111,0.0,,-1.216667,76.544115
US_VA_51720,2022-01-26,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,21,0,1026,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,51.17,-3.338889,-7.183333,3.322222,0.0,,-9.416667,63.071
US_VA_51720,2022-01-27,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,12,0,1038,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,36.42,-3.35,-9.755556,6.683333,0.0,,-11.533333,53.596612
US_VA_51720,2022-01-28,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,14,0,1052,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-18,31.18,0.583333,-5.15,5.0,0.1905,,-5.205556,65.540497
US_VA_51720,2022-01-29,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1052,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-31,53.04,-6.427778,-11.744444,0.383333,1.439333,,-11.572222,67.45028
US_VA_51720,2022-01-30,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1052,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,,-4.088889,-11.611111,6.022222,0.0254,30.48,-12.533333,52.055778
US_VA_51720,2022-01-31,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,21,0,1073,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,62.23,0.577778,-6.438889,7.638889,0.0,,-6.005556,61.512297
US_VA_51720,2022-02-01,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,9,0,1082,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,35.09,3.905556,-3.383333,14.338889,0.0,,-5.644444,50.241813
US_VA_51720,2022-02-02,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,13,0,1095,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,28.42,6.511111,0.638889,12.644444,0.0,,-2.383333,53.373713
US_VA_51720,2022-02-03,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,21,0,1116,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,37.21,8.95,4.088889,12.677778,7.4295,,8.022222,93.991796
US_VA_51720,2022-02-04,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,11,0,1127,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-10,61.95,3.04321,-2.290123,9.302469,25.527,,2.425926,95.862238
US_VA_51720,2022-02-05,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1127,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,44.27,-3.981481,-6.635802,-0.308642,3.3655,,-7.148148,79.120267
US_VA_51720,2022-02-06,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1127,20,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,39.3,-1.734568,-7.166667,7.487654,0.0,,-7.296296,66.575363
US_VA_51720,2022-02-07,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,18,1,1145,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,71.81,2.738889,-4.366667,9.205556,0.0,,-5.577778,55.207828
US_VA_51720,2022-02-08,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,28,0,1173,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,62.85,1.327778,-4.916667,8.583333,0.0,,-5.722222,59.69555
US_VA_51720,2022-02-09,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,15,0,1188,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,36.3,4.161111,-3.433333,12.488889,0.0,,-4.183333,55.729042
US_VA_51720,2022-02-10,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,10,0,1198,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,59.6,6.944444,0.327778,12.822222,0.0,,-3.683333,46.894874
US_VA_51720,2022-02-11,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,6,0,1204,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,3,46.14,7.938889,0.683333,17.677778,0.0,,-4.333333,42.15922
US_VA_51720,2022-02-12,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1204,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,52.78,9.066667,2.455556,15.872222,0.0,,-0.383333,51.692797
US_VA_51720,2022-02-13,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1204,21,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,35.79,-0.35,-3.244444,4.177778,0.381,,-5.361111,69.416852
US_VA_51720,2022-02-14,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,15,1,1219,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,58.43,-1.627778,-5.933333,3.233333,0.0,,-9.816667,54.232275
US_VA_51720,2022-02-15,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,11,0,1230,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,53.75,1.166667,-6.911111,13.866667,0.0,,-7.961111,50.829437
US_VA_51720,2022-02-16,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,13,0,1243,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,44.45,9.227778,3.622222,16.772222,0.0,,-2.355556,44.641474
US_VA_51720,2022-02-17,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,8,0,1251,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,39.94,14.04321,8.481481,19.222222,0.0,,7.197531,63.447698
US_VA_51720,2022-02-18,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,5,0,1256,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-4,43.67,5.030864,-1.746914,17.722222,20.193,,2.777778,85.558932
US_VA_51720,2022-02-19,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1256,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,67.26,-1.419753,-5.925926,6.333333,0.084667,,-7.864198,61.979775
US_VA_51720,2022-02-20,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1256,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,44.02,1.271605,-6.660494,13.08642,0.0,,-11.969136,36.997407
US_VA_51720,2022-02-21,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,10,0,1266,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,56.46,8.425926,0.45679,17.82716,0.0,,-5.345679,38.07463
US_VA_51720,2022-02-22,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,2,0,1268,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,51.01,12.685185,6.981481,18.876543,5.2705,,8.296296,75.052909
US_VA_51720,2022-02-23,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,7,0,1275,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,27.81,11.17284,5.203704,15.765432,14.0335,,10.160494,93.655789
US_VA_51720,2022-02-24,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,7,0,1282,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,41.23,6.580247,3.777778,10.450617,5.588,,6.074074,96.662933
US_VA_51720,2022-02-25,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,2,0,1284,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,6,43.6,8.333333,1.623457,15.037037,18.288,,6.259259,86.913085
US_VA_51720,2022-02-26,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1284,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,62.52,0.790123,-1.154321,4.308642,0.423333,,-2.580247,78.479419
US_VA_51720,2022-02-27,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1284,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,51.42,3.185185,-0.061728,9.475309,0.399143,,-2.635802,66.075353
US_VA_51720,2022-02-28,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,3,0,1287,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,49.32,4.216049,-2.401235,12.660494,0.084667,,-6.049383,47.898286
US_VA_51720,2022-03-01,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1287,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,58.53,6.938272,-1.45679,16.296296,0.0,,-4.308642,45.480837
US_VA_51720,2022-03-02,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,1,0,1288,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,45.49,10.376543,1.055556,19.166667,0.0,,-1.87037,43.289058
US_VA_51720,2022-03-03,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,3,0,1291,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,46.22,12.808642,6.401235,19.648148,0.0,,1.759259,47.958908
US_VA_51720,2022-03-04,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,-1,0,1290,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,14,,9.270833,1.194444,19.694444,0.0,,-0.1875,51.811032
US_VA_51720,2022-03-05,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1290,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,50.91,15.347222,8.451389,23.743056,0.0,,2.125,41.128017
US_VA_51720,2022-03-06,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1290,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,58.25,18.465278,10.909722,23.895833,0.0,,7.659722,49.487877
US_VA_51720,2022-03-07,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,3,0,1293,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,43.23,16.618056,8.986111,22.673611,7.3025,,11.180556,70.468926
US_VA_51720,2022-03-08,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,2,0,1295,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,50.69,5.416667,1.590278,10.201389,6.9215,,1.493056,76.128018
US_VA_51720,2022-03-09,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1295,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,77.83,5.652778,2.763889,9.458333,12.5095,,3.861111,88.343559
US_VA_51720,2022-03-10,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,1,0,1296,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,42.94,5.493056,1.583333,11.902778,0.8255,,2.159722,79.519723
US_VA_51720,2022-03-11,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,1,0,1297,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,48.17,8.548611,1.041667,17.659722,0.0,,3.291667,69.902385
US_VA_51720,2022-03-12,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1297,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,-51,,-0.736111,-7.013889,13.381944,6.5405,90.17,-5.006944,72.974074
US_VA_51720,2022-03-13,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1297,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,48.79,-4.037037,-10.493827,7.160494,0.141111,40.64,-12.604938,51.82878
US_VA_51720,2022-03-14,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1297,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,55.62,6.388889,-0.783951,16.759259,0.0,,-5.141975,43.998363
US_VA_51720,2022-03-15,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,1,0,1298,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,37.97,10.895062,1.987654,18.234568,0.0,,-1.876543,41.616068
US_VA_51720,2022-03-16,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,3,0,1301,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,53.64,10.555556,5.024691,16.938272,0.5715,,3.216049,61.370872
US_VA_51720,2022-03-17,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,1,0,1302,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,42.98,12.537037,6.308642,19.58642,0.592667,,8.04321,74.663362
US_VA_51720,2022-03-18,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1302,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,2,36.84,13.91358,7.376543,19.95679,0.0,,7.759259,66.972587
US_VA_51720,2022-03-19,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1302,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,,13.783951,7.938272,18.358025,0.0,,7.012346,63.833283
US_VA_51720,2022-03-20,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1302,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,62.07,8.401235,4.561728,15.339506,0.084667,,0.592593,58.177477
US_VA_51720,2022-03-21,ChIJW4FzLF_JWogRSIFQvETEeA8,Q502984,geoId/51720,US,United States of America,VA,Virginia,51720,Norton,US,USA,2,0,0,1302,22,0,0,3918,1812,2106,498,440,533,516,453,507,484,304,183,7508928,36.9367,-82.625,818,19,72.7,,45.7,10.54321,2.561728,20.061728,0.0,,-1.549383,43.117997
